latitude,longitude,number,tmean_C,month
29.0,76.7,0,12.522066,2020-01
29.0,76.8,0,12.516584,2020-01
29.0,76.9,0,12.527762,2020-01
29.0,77.0,0,12.583915,2020-01
29.0,77.1,0,12.662901,2020-01
29.0,77.2,0,12.741709,2020-01
29.0,77.3,0,12.767251,2020-01
29.0,77.4,0,12.816153,2020-01
29.0,77.5,0,12.873647,2020-01
28.9,76.7,0,12.637503,2020-01
28.9,76.8,0,12.623175,2020-01
28.9,76.9,0,12.625366,2020-01
28.9,77.0,0,12.67137,2020-01
28.9,77.1,0,12.731155,2020-01
28.9,77.2,0,12.766776,2020-01
28.9,77.3,0,12.844961,2020-01
28.9,77.4,0,12.884922,2020-01
28.9,77.5,0,12.9169855,2020-01
28.8,76.7,0,12.757753,2020-01
28.8,76.8,0,12.723088,2020-01
28.8,76.9,0,12.718452,2020-01
28.8,77.0,0,12.757554,2020-01
28.8,77.1,0,12.806938,2020-01
28.8,77.2,0,12.8308115,2020-01
28.8,77.3,0,12.864816,2020-01
28.8,77.4,0,12.892303,2020-01
28.8,77.5,0,12.957847,2020-01
28.7,76.7,0,12.809054,2020-01
28.7,76.8,0,12.797506,2020-01
28.7,76.9,0,12.828651,2020-01
28.7,77.0,0,12.870825,2020-01
28.7,77.1,0,12.881391,2020-01
28.7,77.2,0,12.885596,2020-01
28.7,77.3,0,12.950756,2020-01
28.7,77.4,0,12.980619,2020-01
28.7,77.5,0,12.9990225,2020-01
28.6,76.7,0,12.884904,2020-01
28.6,76.8,0,12.912562,2020-01
28.6,76.9,0,12.972857,2020-01
28.6,77.0,0,12.995922,2020-01
28.6,77.1,0,12.941975,2020-01
28.6,77.2,0,12.966299,2020-01
28.6,77.3,0,13.014212,2020-01
28.6,77.4,0,13.047307,2020-01
28.6,77.5,0,13.053571,2020-01
28.5,76.7,0,12.971956,2020-01
28.5,76.8,0,13.025105,2020-01
28.5,76.9,0,13.068395,2020-01
28.5,77.0,0,13.045309,2020-01
28.5,77.1,0,12.940347,2020-01
28.5,77.2,0,12.916069,2020-01
28.5,77.3,0,13.034721,2020-01
28.5,77.4,0,13.104816,2020-01
28.5,77.5,0,13.108046,2020-01
28.4,76.7,0,13.042734,2020-01
28.4,76.8,0,13.053411,2020-01
28.4,76.9,0,13.047378,2020-01
28.4,77.0,0,13.025484,2020-01
28.4,77.1,0,12.986941,2020-01
28.4,77.2,0,12.987797,2020-01
28.4,77.3,0,13.063795,2020-01
28.4,77.4,0,13.126678,2020-01
28.4,77.5,0,13.145528,2020-01
28.3,76.7,0,13.0719595,2020-01
28.3,76.8,0,13.05099,2020-01
28.3,76.9,0,13.020992,2020-01
28.3,77.0,0,13.038954,2020-01
28.3,77.1,0,13.089461,2020-01
28.3,77.2,0,13.126781,2020-01
28.3,77.3,0,13.136303,2020-01
28.3,77.4,0,13.140157,2020-01
28.3,77.5,0,13.148916,2020-01
29.0,76.7,0,15.786739,2020-02
29.0,76.8,0,15.727974,2020-02
29.0,76.9,0,15.678986,2020-02
29.0,77.0,0,15.683569,2020-02
29.0,77.1,0,15.707351,2020-02
29.0,77.2,0,15.751942,2020-02
29.0,77.3,0,15.741806,2020-02
29.0,77.4,0,15.757282,2020-02
29.0,77.5,0,15.790738,2020-02
28.9,76.7,0,15.930742,2020-02
28.9,76.8,0,15.842544,2020-02
28.9,76.9,0,15.78961,2020-02
28.9,77.0,0,15.783936,2020-02
28.9,77.1,0,15.777001,2020-02
28.9,77.2,0,15.751394,2020-02
28.9,77.3,0,15.821536,2020-02
28.9,77.4,0,15.834038,2020-02
28.9,77.5,0,15.8319025,2020-02
28.8,76.7,0,16.078476,2020-02
28.8,76.8,0,15.957635,2020-02
28.8,76.9,0,15.885521,2020-02
28.8,77.0,0,15.86126,2020-02
28.8,77.1,0,15.855769,2020-02
28.8,77.2,0,15.828282,2020-02
28.8,77.3,0,15.829079,2020-02
28.8,77.4,0,15.814293,2020-02
28.8,77.5,0,15.864014,2020-02
28.7,76.7,0,16.149975,2020-02
28.7,76.8,0,16.056202,2020-02
28.7,76.9,0,16.017817,2020-02
28.7,77.0,0,15.998625,2020-02
28.7,77.1,0,15.976622,2020-02
28.7,77.2,0,15.94575,2020-02
28.7,77.3,0,15.93372,2020-02
28.7,77.4,0,15.917197,2020-02
28.7,77.5,0,15.873243,2020-02
28.6,76.7,0,16.275627,2020-02
28.6,76.8,0,16.220737,2020-02
28.6,76.9,0,16.208384,2020-02
28.6,77.0,0,16.163027,2020-02
28.6,77.1,0,16.067324,2020-02
28.6,77.2,0,16.041874,2020-02
28.6,77.3,0,16.00768,2020-02
28.6,77.4,0,15.982514,2020-02
28.6,77.5,0,15.9298,2020-02
28.5,76.7,0,16.420418,2020-02
28.5,76.8,0,16.375446,2020-02
28.5,76.9,0,16.33642,2020-02
28.5,77.0,0,16.240866,2020-02
28.5,77.1,0,16.086182,2020-02
28.5,77.2,0,16.01972,2020-02
28.5,77.3,0,16.056318,2020-02
28.5,77.4,0,16.05039,2020-02
28.5,77.5,0,16.00071,2020-02
28.4,76.7,0,16.482376,2020-02
28.4,76.8,0,16.401482,2020-02
28.4,76.9,0,16.310005,2020-02
28.4,77.0,0,16.218428,2020-02
28.4,77.1,0,16.128426,2020-02
28.4,77.2,0,16.09487,2020-02
28.4,77.3,0,16.105076,2020-02
28.4,77.4,0,16.084215,2020-02
28.4,77.5,0,16.044086,2020-02
28.3,76.7,0,16.523615,2020-02
28.3,76.8,0,16.401396,2020-02
28.3,76.9,0,16.289337,2020-02
28.3,77.0,0,16.258303,2020-02
28.3,77.1,0,16.274742,2020-02
28.3,77.2,0,16.25607,2020-02
28.3,77.3,0,16.193602,2020-02
28.3,77.4,0,16.118313,2020-02
28.3,77.5,0,16.052382,2020-02
29.0,76.7,0,19.477705,2020-03
29.0,76.8,0,19.463726,2020-03
29.0,76.9,0,19.465498,2020-03
29.0,77.0,0,19.534803,2020-03
29.0,77.1,0,19.61885,2020-03
29.0,77.2,0,19.661488,2020-03
29.0,77.3,0,19.655876,2020-03
29.0,77.4,0,19.703325,2020-03
29.0,77.5,0,19.77391,2020-03
28.9,76.7,0,19.593344,2020-03
28.9,76.8,0,19.553783,2020-03
28.9,76.9,0,19.540865,2020-03
28.9,77.0,0,19.588203,2020-03
28.9,77.1,0,19.6376,2020-03
28.9,77.2,0,19.647675,2020-03
28.9,77.3,0,19.698957,2020-03
28.9,77.4,0,19.724028,2020-03
28.9,77.5,0,19.749208,2020-03
28.8,76.7,0,19.7355,2020-03
28.8,76.8,0,19.65841,2020-03
28.8,76.9,0,19.61937,2020-03
28.8,77.0,0,19.632431,2020-03
28.8,77.1,0,19.668156,2020-03
28.8,77.2,0,19.669598,2020-03
28.8,77.3,0,19.680744,2020-03
28.8,77.4,0,19.68848,2020-03
28.8,77.5,0,19.743153,2020-03
28.7,76.7,0,19.8278,2020-03
28.7,76.8,0,19.77646,2020-03
28.7,76.9,0,19.774004,2020-03
28.7,77.0,0,19.776566,2020-03
28.7,77.1,0,19.740868,2020-03
28.7,77.2,0,19.705795,2020-03
28.7,77.3,0,19.770035,2020-03
28.7,77.4,0,19.78862,2020-03
28.7,77.5,0,19.781073,2020-03
28.6,76.7,0,19.961046,2020-03
28.6,76.8,0,19.965292,2020-03
28.6,76.9,0,19.994097,2020-03
28.6,77.0,0,19.96469,2020-03
28.6,77.1,0,19.82091,2020-03
28.6,77.2,0,19.799028,2020-03
28.6,77.3,0,19.830256,2020-03
28.6,77.4,0,19.880878,2020-03
28.6,77.5,0,19.858603,2020-03
28.5,76.7,0,20.11007,2020-03
28.5,76.8,0,20.143553,2020-03
28.5,76.9,0,20.149883,2020-03
28.5,77.0,0,20.049635,2020-03
28.5,77.1,0,19.84162,2020-03
28.5,77.2,0,19.760998,2020-03
28.5,77.3,0,19.877077,2020-03
28.5,77.4,0,19.958523,2020-03
28.5,77.5,0,19.940552,2020-03
28.4,76.7,0,20.232502,2020-03
28.4,76.8,0,20.2058,2020-03
28.4,76.9,0,20.147285,2020-03
28.4,77.0,0,20.042322,2020-03
28.4,77.1,0,19.937685,2020-03
28.4,77.2,0,19.906939,2020-03
28.4,77.3,0,19.968494,2020-03
28.4,77.4,0,20.021786,2020-03
28.4,77.5,0,20.013199,2020-03
28.3,76.7,0,20.334448,2020-03
28.3,76.8,0,20.245178,2020-03
28.3,76.9,0,20.140022,2020-03
28.3,77.0,0,20.112677,2020-03
28.3,77.1,0,20.145443,2020-03
28.3,77.2,0,20.147577,2020-03
28.3,77.3,0,20.114412,2020-03
28.3,77.4,0,20.08229,2020-03
28.3,77.5,0,20.051132,2020-03
29.0,76.7,0,26.504988,2020-04
29.0,76.8,0,26.364738,2020-04
29.0,76.9,0,26.258833,2020-04
29.0,77.0,0,26.297544,2020-04
29.0,77.1,0,26.36138,2020-04
29.0,77.2,0,26.341064,2020-04
29.0,77.3,0,26.298567,2020-04
29.0,77.4,0,26.3509,2020-04
29.0,77.5,0,26.434725,2020-04
28.9,76.7,0,26.702353,2020-04
28.9,76.8,0,26.506786,2020-04
28.9,76.9,0,26.383827,2020-04
28.9,77.0,0,26.372675,2020-04
28.9,77.1,0,26.350124,2020-04
28.9,77.2,0,26.283333,2020-04
28.9,77.3,0,26.314556,2020-04
28.9,77.4,0,26.333672,2020-04
28.9,77.5,0,26.363941,2020-04
28.8,76.7,0,26.866245,2020-04
28.8,76.8,0,26.63156,2020-04
28.8,76.9,0,26.481915,2020-04
28.8,77.0,0,26.407013,2020-04
28.8,77.1,0,26.369875,2020-04
28.8,77.2,0,26.30423,2020-04
28.8,77.3,0,26.279753,2020-04
28.8,77.4,0,26.276388,2020-04
28.8,77.5,0,26.331255,2020-04
28.7,76.7,0,26.963799,2020-04
28.7,76.8,0,26.791634,2020-04
28.7,76.9,0,26.70115,2020-04
28.7,77.0,0,26.631866,2020-04
28.7,77.1,0,26.58163,2020-04
28.7,77.2,0,26.51977,2020-04
28.7,77.3,0,26.453108,2020-04
28.7,77.4,0,26.452156,2020-04
28.7,77.5,0,26.415186,2020-04
28.6,76.7,0,27.166155,2020-04
28.6,76.8,0,27.071198,2020-04
28.6,76.9,0,27.025251,2020-04
28.6,77.0,0,26.897352,2020-04
28.6,77.1,0,26.719406,2020-04
28.6,77.2,0,26.626364,2020-04
28.6,77.3,0,26.580694,2020-04
28.6,77.4,0,26.611862,2020-04
28.6,77.5,0,26.559479,2020-04
28.5,76.7,0,27.430304,2020-04
28.5,76.8,0,27.379393,2020-04
28.5,76.9,0,27.288525,2020-04
28.5,77.0,0,27.067192,2020-04
28.5,77.1,0,26.7928,2020-04
28.5,77.2,0,26.662666,2020-04
28.5,77.3,0,26.706133,2020-04
28.5,77.4,0,26.741993,2020-04
28.5,77.5,0,26.70419,2020-04
28.4,76.7,0,27.593758,2020-04
28.4,76.8,0,27.479706,2020-04
28.4,76.9,0,27.307278,2020-04
28.4,77.0,0,27.094683,2020-04
28.4,77.1,0,26.917572,2020-04
28.4,77.2,0,26.840641,2020-04
28.4,77.3,0,26.85038,2020-04
28.4,77.4,0,26.872599,2020-04
28.4,77.5,0,26.84082,2020-04
28.3,76.7,0,27.767956,2020-04
28.3,76.8,0,27.550972,2020-04
28.3,76.9,0,27.32706,2020-04
28.3,77.0,0,27.23765,2020-04
28.3,77.1,0,27.223734,2020-04
28.3,77.2,0,27.160067,2020-04
28.3,77.3,0,27.082148,2020-04
28.3,77.4,0,27.008266,2020-04
28.3,77.5,0,26.937662,2020-04
29.0,76.7,0,30.803474,2020-05
29.0,76.8,0,30.633078,2020-05
29.0,76.9,0,30.470339,2020-05
29.0,77.0,0,30.398438,2020-05
29.0,77.1,0,30.342607,2020-05
29.0,77.2,0,30.213768,2020-05
29.0,77.3,0,30.052067,2020-05
29.0,77.4,0,30.020157,2020-05
29.0,77.5,0,30.01241,2020-05
28.9,76.7,0,30.985525,2020-05
28.9,76.8,0,30.77777,2020-05
28.9,76.9,0,30.599583,2020-05
28.9,77.0,0,30.509798,2020-05
28.9,77.1,0,30.4327,2020-05
28.9,77.2,0,30.296246,2020-05
28.9,77.3,0,30.173805,2020-05
28.9,77.4,0,30.081543,2020-05
28.9,77.5,0,30.01881,2020-05
28.8,76.7,0,31.12814,2020-05
28.8,76.8,0,30.899338,2020-05
28.8,76.9,0,30.718117,2020-05
28.8,77.0,0,30.607317,2020-05
28.8,77.1,0,30.520264,2020-05
28.8,77.2,0,30.38642,2020-05
28.8,77.3,0,30.244217,2020-05
28.8,77.4,0,30.114159,2020-05
28.8,77.5,0,30.04117,2020-05
28.7,76.7,0,31.260988,2020-05
28.7,76.8,0,31.086054,2020-05
28.7,76.9,0,30.956816,2020-05
28.7,77.0,0,30.833666,2020-05
28.7,77.1,0,30.706354,2020-05
28.7,77.2,0,30.557472,2020-05
28.7,77.3,0,30.422392,2020-05
28.7,77.4,0,30.308254,2020-05
28.7,77.5,0,30.186146,2020-05
28.6,76.7,0,31.49371,2020-05
28.6,76.8,0,31.374796,2020-05
28.6,76.9,0,31.287373,2020-05
28.6,77.0,0,31.094227,2020-05
28.6,77.1,0,30.842953,2020-05
28.6,77.2,0,30.661089,2020-05
28.6,77.3,0,30.558567,2020-05
28.6,77.4,0,30.506948,2020-05
28.6,77.5,0,30.38399,2020-05
28.5,76.7,0,31.764097,2020-05
28.5,76.8,0,31.6863,2020-05
28.5,76.9,0,31.561754,2020-05
28.5,77.0,0,31.281593,2020-05
28.5,77.1,0,30.941597,2020-05
28.5,77.2,0,30.709291,2020-05
28.5,77.3,0,30.697056,2020-05
28.5,77.4,0,30.676374,2020-05
28.5,77.5,0,30.565506,2020-05
28.4,76.7,0,31.923265,2020-05
28.4,76.8,0,31.786804,2020-05
28.4,76.9,0,31.586668,2020-05
28.4,77.0,0,31.326662,2020-05
28.4,77.1,0,31.05992,2020-05
28.4,77.2,0,30.888254,2020-05
28.4,77.3,0,30.844454,2020-05
28.4,77.4,0,30.819838,2020-05
28.4,77.5,0,30.715248,2020-05
28.3,76.7,0,32.062687,2020-05
28.3,76.8,0,31.86642,2020-05
28.3,76.9,0,31.616991,2020-05
28.3,77.0,0,31.45543,2020-05
28.3,77.1,0,31.345634,2020-05
28.3,77.2,0,31.19987,2020-05
28.3,77.3,0,31.070642,2020-05
28.3,77.4,0,30.959208,2020-05
28.3,77.5,0,30.836723,2020-05
29.0,76.7,0,31.918343,2020-06
29.0,76.8,0,31.772076,2020-06
29.0,76.9,0,31.64642,2020-06
29.0,77.0,0,31.61326,2020-06
29.0,77.1,0,31.595415,2020-06
29.0,77.2,0,31.456526,2020-06
29.0,77.3,0,31.310951,2020-06
29.0,77.4,0,31.236282,2020-06
29.0,77.5,0,31.193571,2020-06
28.9,76.7,0,32.16197,2020-06
28.9,76.8,0,31.97308,2020-06
28.9,76.9,0,31.8316,2020-06
28.9,77.0,0,31.779343,2020-06
28.9,77.1,0,31.717787,2020-06
28.9,77.2,0,31.59916,2020-06
28.9,77.3,0,31.483538,2020-06
28.9,77.4,0,31.387346,2020-06
28.9,77.5,0,31.319157,2020-06
28.8,76.7,0,32.360718,2020-06
28.8,76.8,0,32.14554,2020-06
28.8,76.9,0,31.996992,2020-06
28.8,77.0,0,31.908504,2020-06
28.8,77.1,0,31.832243,2020-06
28.8,77.2,0,31.716873,2020-06
28.8,77.3,0,31.600317,2020-06
28.8,77.4,0,31.504679,2020-06
28.8,77.5,0,31.421618,2020-06
28.7,76.7,0,32.449432,2020-06
28.7,76.8,0,32.310635,2020-06
28.7,76.9,0,32.232174,2020-06
28.7,77.0,0,32.147476,2020-06
28.7,77.1,0,32.006092,2020-06
28.7,77.2,0,31.853659,2020-06
28.7,77.3,0,31.804546,2020-06
28.7,77.4,0,31.719715,2020-06
28.7,77.5,0,31.594233,2020-06
28.6,76.7,0,32.63798,2020-06
28.6,76.8,0,32.584286,2020-06
28.6,76.9,0,32.555454,2020-06
28.6,77.0,0,32.4151,2020-06
28.6,77.1,0,32.174763,2020-06
28.6,77.2,0,32.00952,2020-06
28.6,77.3,0,31.959608,2020-06
28.6,77.4,0,31.905722,2020-06
28.6,77.5,0,31.76512,2020-06
28.5,76.7,0,32.88743,2020-06
28.5,76.8,0,32.863785,2020-06
28.5,76.9,0,32.798985,2020-06
28.5,77.0,0,32.57262,2020-06
28.5,77.1,0,32.27207,2020-06
28.5,77.2,0,32.08166,2020-06
28.5,77.3,0,32.08652,2020-06
28.5,77.4,0,32.071342,2020-06
28.5,77.5,0,31.937288,2020-06
28.4,76.7,0,33.00285,2020-06
28.4,76.8,0,32.91986,2020-06
28.4,76.9,0,32.77774,2020-06
28.4,77.0,0,32.568443,2020-06
28.4,77.1,0,32.372715,2020-06
28.4,77.2,0,32.269444,2020-06
28.4,77.3,0,32.249638,2020-06
28.4,77.4,0,32.22783,2020-06
28.4,77.5,0,32.106865,2020-06
28.3,76.7,0,33.09936,2020-06
28.3,76.8,0,32.935852,2020-06
28.3,76.9,0,32.739525,2020-06
28.3,77.0,0,32.660324,2020-06
28.3,77.1,0,32.646748,2020-06
28.3,77.2,0,32.572994,2020-06
28.3,77.3,0,32.46993,2020-06
28.3,77.4,0,32.362762,2020-06
28.3,77.5,0,32.23375,2020-06
29.0,76.7,0,30.583141,2020-07
29.0,76.8,0,30.413795,2020-07
29.0,76.9,0,30.26455,2020-07
29.0,77.0,0,30.182142,2020-07
29.0,77.1,0,30.120975,2020-07
29.0,77.2,0,29.964077,2020-07
29.0,77.3,0,29.795063,2020-07
29.0,77.4,0,29.703949,2020-07
29.0,77.5,0,29.639378,2020-07
28.9,76.7,0,30.757904,2020-07
28.9,76.8,0,30.605753,2020-07
28.9,76.9,0,30.443731,2020-07
28.9,77.0,0,30.346046,2020-07
28.9,77.1,0,30.277212,2020-07
28.9,77.2,0,30.14772,2020-07
28.9,77.3,0,29.988916,2020-07
28.9,77.4,0,29.86808,2020-07
28.9,77.5,0,29.777851,2020-07
28.8,76.7,0,30.893703,2020-07
28.8,76.8,0,30.729193,2020-07
28.8,76.9,0,30.602655,2020-07
28.8,77.0,0,30.509481,2020-07
28.8,77.1,0,30.419363,2020-07
28.8,77.2,0,30.292446,2020-07
28.8,77.3,0,30.148418,2020-07
28.8,77.4,0,30.015636,2020-07
28.8,77.5,0,29.902412,2020-07
28.7,76.7,0,30.940903,2020-07
28.7,76.8,0,30.833956,2020-07
28.7,76.9,0,30.766468,2020-07
28.7,77.0,0,30.681705,2020-07
28.7,77.1,0,30.505377,2020-07
28.7,77.2,0,30.325615,2020-07
28.7,77.3,0,30.295153,2020-07
28.7,77.4,0,30.167706,2020-07
28.7,77.5,0,30.02397,2020-07
28.6,76.7,0,31.066296,2020-07
28.6,76.8,0,31.037289,2020-07
28.6,76.9,0,30.999414,2020-07
28.6,77.0,0,30.864134,2020-07
28.6,77.1,0,30.61999,2020-07
28.6,77.2,0,30.454458,2020-07
28.6,77.3,0,30.382933,2020-07
28.6,77.4,0,30.282856,2020-07
28.6,77.5,0,30.119732,2020-07
28.5,76.7,0,31.255352,2020-07
28.5,76.8,0,31.23058,2020-07
28.5,76.9,0,31.173899,2020-07
28.5,77.0,0,30.955732,2020-07
28.5,77.1,0,30.671227,2020-07
28.5,77.2,0,30.49153,2020-07
28.5,77.3,0,30.453598,2020-07
28.5,77.4,0,30.398705,2020-07
28.5,77.5,0,30.233677,2020-07
28.4,76.7,0,31.277464,2020-07
28.4,76.8,0,31.217865,2020-07
28.4,76.9,0,31.096811,2020-07
28.4,77.0,0,30.898638,2020-07
28.4,77.1,0,30.727873,2020-07
28.4,77.2,0,30.639544,2020-07
28.4,77.3,0,30.60989,2020-07
28.4,77.4,0,30.555782,2020-07
28.4,77.5,0,30.410168,2020-07
28.3,76.7,0,31.27364,2020-07
28.3,76.8,0,31.16768,2020-07
28.3,76.9,0,31.002272,2020-07
28.3,77.0,0,30.931622,2020-07
28.3,77.1,0,30.933773,2020-07
28.3,77.2,0,30.880087,2020-07
28.3,77.3,0,30.787191,2020-07
28.3,77.4,0,30.68357,2020-07
28.3,77.5,0,30.54299,2020-07
29.0,76.7,0,29.065365,2020-08
29.0,76.8,0,28.961578,2020-08
29.0,76.9,0,28.866833,2020-08
29.0,77.0,0,28.823395,2020-08
29.0,77.1,0,28.789877,2020-08
29.0,77.2,0,28.664259,2020-08
29.0,77.3,0,28.541262,2020-08
29.0,77.4,0,28.473536,2020-08
29.0,77.5,0,28.420725,2020-08
28.9,76.7,0,29.179214,2020-08
28.9,76.8,0,29.075874,2020-08
28.9,76.9,0,28.97156,2020-08
28.9,77.0,0,28.91289,2020-08
28.9,77.1,0,28.866566,2020-08
28.9,77.2,0,28.774117,2020-08
28.9,77.3,0,28.655344,2020-08
28.9,77.4,0,28.565296,2020-08
28.9,77.5,0,28.49975,2020-08
28.8,76.7,0,29.285778,2020-08
28.8,76.8,0,29.156027,2020-08
28.8,76.9,0,29.05885,2020-08
28.8,77.0,0,28.989466,2020-08
28.8,77.1,0,28.928104,2020-08
28.8,77.2,0,28.836103,2020-08
28.8,77.3,0,28.726389,2020-08
28.8,77.4,0,28.63385,2020-08
28.8,77.5,0,28.557299,2020-08
28.7,76.7,0,29.283112,2020-08
28.7,76.8,0,29.187174,2020-08
28.7,76.9,0,29.117235,2020-08
28.7,77.0,0,29.043463,2020-08
28.7,77.1,0,28.929543,2020-08
28.7,77.2,0,28.809093,2020-08
28.7,77.3,0,28.75848,2020-08
28.7,77.4,0,28.673325,2020-08
28.7,77.5,0,28.598633,2020-08
28.6,76.7,0,29.318338,2020-08
28.6,76.8,0,29.280027,2020-08
28.6,76.9,0,29.232267,2020-08
28.6,77.0,0,29.11467,2020-08
28.6,77.1,0,28.912338,2020-08
28.6,77.2,0,28.774742,2020-08
28.6,77.3,0,28.743917,2020-08
28.6,77.4,0,28.709053,2020-08
28.6,77.5,0,28.621769,2020-08
28.5,76.7,0,29.397955,2020-08
28.5,76.8,0,29.359238,2020-08
28.5,76.9,0,29.2937,2020-08
28.5,77.0,0,29.104298,2020-08
28.5,77.1,0,28.840527,2020-08
28.5,77.2,0,28.69048,2020-08
28.5,77.3,0,28.7268,2020-08
28.5,77.4,0,28.74486,2020-08
28.5,77.5,0,28.662268,2020-08
28.4,76.7,0,29.351166,2020-08
28.4,76.8,0,29.273178,2020-08
28.4,76.9,0,29.150873,2020-08
28.4,77.0,0,28.972486,2020-08
28.4,77.1,0,28.825092,2020-08
28.4,77.2,0,28.757996,2020-08
28.4,77.3,0,28.787436,2020-08
28.4,77.4,0,28.80187,2020-08
28.4,77.5,0,28.734535,2020-08
28.3,76.7,0,29.280956,2020-08
28.3,76.8,0,29.160378,2020-08
28.3,76.9,0,28.999859,2020-08
28.3,77.0,0,28.92881,2020-08
28.3,77.1,0,28.925926,2020-08
28.3,77.2,0,28.901402,2020-08
28.3,77.3,0,28.86955,2020-08
28.3,77.4,0,28.836176,2020-08
28.3,77.5,0,28.769768,2020-08
29.0,76.7,0,29.705292,2020-09
29.0,76.8,0,29.494572,2020-09
29.0,76.9,0,29.315912,2020-09
29.0,77.0,0,29.257408,2020-09
29.0,77.1,0,29.201328,2020-09
29.0,77.2,0,29.03055,2020-09
29.0,77.3,0,28.876785,2020-09
29.0,77.4,0,28.76844,2020-09
29.0,77.5,0,28.706686,2020-09
28.9,76.7,0,29.990492,2020-09
28.9,76.8,0,29.766846,2020-09
28.9,76.9,0,29.595022,2020-09
28.9,77.0,0,29.502745,2020-09
28.9,77.1,0,29.383196,2020-09
28.9,77.2,0,29.206306,2020-09
28.9,77.3,0,29.060572,2020-09
28.9,77.4,0,28.9464,2020-09
28.9,77.5,0,28.863152,2020-09
28.8,76.7,0,30.230701,2020-09
28.8,76.8,0,29.968725,2020-09
28.8,76.9,0,29.79547,2020-09
28.8,77.0,0,29.664463,2020-09
28.8,77.1,0,29.530346,2020-09
28.8,77.2,0,29.355064,2020-09
28.8,77.3,0,29.183413,2020-09
28.8,77.4,0,29.046528,2020-09
28.8,77.5,0,28.960629,2020-09
28.7,76.7,0,30.155195,2020-09
28.7,76.8,0,29.99984,2020-09
28.7,76.9,0,29.894947,2020-09
28.7,77.0,0,29.751387,2020-09
28.7,77.1,0,29.622019,2020-09
28.7,77.2,0,29.453503,2020-09
28.7,77.3,0,29.248129,2020-09
28.7,77.4,0,29.115833,2020-09
28.7,77.5,0,29.008572,2020-09
28.6,76.7,0,30.170544,2020-09
28.6,76.8,0,30.125217,2020-09
28.6,76.9,0,30.078182,2020-09
28.6,77.0,0,29.873348,2020-09
28.6,77.1,0,29.592554,2020-09
28.6,77.2,0,29.394068,2020-09
28.6,77.3,0,29.26684,2020-09
28.6,77.4,0,29.190945,2020-09
28.6,77.5,0,29.06779,2020-09
28.5,76.7,0,30.313675,2020-09
28.5,76.8,0,30.284475,2020-09
28.5,76.9,0,30.204365,2020-09
28.5,77.0,0,29.909565,2020-09
28.5,77.1,0,29.51916,2020-09
28.5,77.2,0,29.308517,2020-09
28.5,77.3,0,29.301792,2020-09
28.5,77.4,0,29.268408,2020-09
28.5,77.5,0,29.154018,2020-09
28.4,76.7,0,30.384167,2020-09
28.4,76.8,0,30.291548,2020-09
28.4,76.9,0,30.124416,2020-09
28.4,77.0,0,29.843184,2020-09
28.4,77.1,0,29.61477,2020-09
28.4,77.2,0,29.494148,2020-09
28.4,77.3,0,29.466553,2020-09
28.4,77.4,0,29.426435,2020-09
28.4,77.5,0,29.308208,2020-09
28.3,76.7,0,30.342342,2020-09
28.3,76.8,0,30.255459,2020-09
28.3,76.9,0,30.065325,2020-09
28.3,77.0,0,29.929014,2020-09
28.3,77.1,0,29.873482,2020-09
28.3,77.2,0,29.791689,2020-09
28.3,77.3,0,29.684082,2020-09
28.3,77.4,0,29.573017,2020-09
28.3,77.5,0,29.44573,2020-09
29.0,76.7,0,25.565739,2020-10
29.0,76.8,0,25.331102,2020-10
29.0,76.9,0,25.150902,2020-10
29.0,77.0,0,25.100838,2020-10
29.0,77.1,0,25.047459,2020-10
29.0,77.2,0,24.87104,2020-10
29.0,77.3,0,24.656845,2020-10
29.0,77.4,0,24.528221,2020-10
29.0,77.5,0,24.452799,2020-10
28.9,76.7,0,25.854206,2020-10
28.9,76.8,0,25.628284,2020-10
28.9,76.9,0,25.447208,2020-10
28.9,77.0,0,25.356615,2020-10
28.9,77.1,0,25.25016,2020-10
28.9,77.2,0,25.062258,2020-10
28.9,77.3,0,24.879988,2020-10
28.9,77.4,0,24.729721,2020-10
28.9,77.5,0,24.628841,2020-10
28.8,76.7,0,26.065498,2020-10
28.8,76.8,0,25.833055,2020-10
28.8,76.9,0,25.68044,2020-10
28.8,77.0,0,25.5606,2020-10
28.8,77.1,0,25.44216,2020-10
28.8,77.2,0,25.272518,2020-10
28.8,77.3,0,25.079325,2020-10
28.8,77.4,0,24.891022,2020-10
28.8,77.5,0,24.763609,2020-10
28.7,76.7,0,26.07114,2020-10
28.7,76.8,0,26.010193,2020-10
28.7,76.9,0,25.999256,2020-10
28.7,77.0,0,25.892834,2020-10
28.7,77.1,0,25.84057,2020-10
28.7,77.2,0,25.714237,2020-10
28.7,77.3,0,25.414322,2020-10
28.7,77.4,0,25.206472,2020-10
28.7,77.5,0,24.967793,2020-10
28.6,76.7,0,26.247913,2020-10
28.6,76.8,0,26.309227,2020-10
28.6,76.9,0,26.38026,2020-10
28.6,77.0,0,26.231047,2020-10
28.6,77.1,0,26.046227,2020-10
28.6,77.2,0,25.86205,2020-10
28.6,77.3,0,25.662575,2020-10
28.6,77.4,0,25.473875,2020-10
28.6,77.5,0,25.201864,2020-10
28.5,76.7,0,26.58291,2020-10
28.5,76.8,0,26.658195,2020-10
28.5,76.9,0,26.683804,2020-10
28.5,77.0,0,26.455147,2020-10
28.5,77.1,0,26.153765,2020-10
