Unnamed: 0.1,Unnamed: 0_x,latitude,longitude,tp_mm,month,dataValue,tmean_C,d2m_C,evap_mm,pressure_hPa,Unnamed: 0_y,wellDepth
517,517,28.5,77.0,0.0,2023-11,-19.28,21.047024,13.59,-0.48836666,990.3448,313,42.64
517,517,28.5,77.0,0.0,2023-11,-19.28,21.047024,13.59,-0.48836666,990.3448,373,43.36
518,518,28.5,77.0,0.0,2023-11,-13.49,21.047024,13.59,-0.48836666,990.3448,248,40.23
518,518,28.5,77.0,0.0,2023-11,-13.49,21.047024,13.59,-0.48836666,990.3448,271,41.26
518,518,28.5,77.0,0.0,2023-11,-13.49,21.047024,13.59,-0.48836666,990.3448,313,42.64
518,518,28.5,77.0,0.0,2023-11,-13.49,21.047024,13.59,-0.48836666,990.3448,373,43.36
519,519,28.5,77.2,0.0,2023-11,-37.23,20.904558,13.79,-0.6904052,990.30524,151,36.67
519,519,28.5,77.2,0.0,2023-11,-37.23,20.904558,13.79,-0.6904052,990.30524,257,38.43
520,520,28.5,77.2,0.0,2023-11,-21.7,20.904558,13.79,-0.6904052,990.30524,151,36.67
520,520,28.5,77.2,0.0,2023-11,-21.7,20.904558,13.79,-0.6904052,990.30524,257,38.43
521,521,28.5,77.3,0.0,2023-11,-8.85,20.840334,13.96,-0.6243415,991.69794,331,40.59
522,522,28.4,77.1,0.0,2023-11,-67.54,20.906569,13.45,-0.48749945,987.12585,66,33.37
523,523,28.4,77.2,0.0,2023-11,-40.29,20.923517,13.69,-0.60810226,989.38446,34,29.43
524,524,28.8,76.9,0.0,2023-12,-4.27,15.494093,9.99,-0.30737072,992.3237,1109,60.94
524,524,28.8,76.9,0.0,2023-12,-4.27,15.494093,9.99,-0.30737072,992.3237,1166,61.64
525,525,28.8,77.0,0.0,2023-12,-2.55,15.511603,10.05,-0.3140293,992.6545,1182,85.0
525,525,28.8,77.0,0.0,2023-12,-2.55,15.511603,10.05,-0.3140293,992.6545,1208,62.52
525,525,28.8,77.0,0.0,2023-12,-2.55,15.511603,10.05,-0.3140293,992.6545,1214,45.0
525,525,28.8,77.0,0.0,2023-12,-2.55,15.511603,10.05,-0.3140293,992.6545,1243,63.2
526,526,28.8,77.0,0.0,2023-12,10.39,15.511603,10.05,-0.3140293,992.6545,1182,85.0
526,526,28.8,77.0,0.0,2023-12,10.39,15.511603,10.05,-0.3140293,992.6545,1208,62.52
526,526,28.8,77.0,0.0,2023-12,10.39,15.511603,10.05,-0.3140293,992.6545,1214,45.0
526,526,28.8,77.0,0.0,2023-12,10.39,15.511603,10.05,-0.3140293,992.6545,1243,63.2
527,527,28.8,77.0,0.0,2023-12,-7.2,15.511603,10.05,-0.3140293,992.6545,1182,85.0
527,527,28.8,77.0,0.0,2023-12,-7.2,15.511603,10.05,-0.3140293,992.6545,1208,62.52
527,527,28.8,77.0,0.0,2023-12,-7.2,15.511603,10.05,-0.3140293,992.6545,1214,45.0
527,527,28.8,77.0,0.0,2023-12,-7.2,15.511603,10.05,-0.3140293,992.6545,1243,63.2
528,528,28.8,77.0,0.0,2023-12,0.0,15.511603,10.05,-0.3140293,992.6545,1182,85.0
528,528,28.8,77.0,0.0,2023-12,0.0,15.511603,10.05,-0.3140293,992.6545,1208,62.52
528,528,28.8,77.0,0.0,2023-12,0.0,15.511603,10.05,-0.3140293,992.6545,1214,45.0
528,528,28.8,77.0,0.0,2023-12,0.0,15.511603,10.05,-0.3140293,992.6545,1243,63.2
529,529,28.8,77.0,0.0,2023-12,-19.56,15.511603,10.05,-0.3140293,992.6545,1182,85.0
529,529,28.8,77.0,0.0,2023-12,-19.56,15.511603,10.05,-0.3140293,992.6545,1208,62.52
529,529,28.8,77.0,0.0,2023-12,-19.56,15.511603,10.05,-0.3140293,992.6545,1214,45.0
529,529,28.8,77.0,0.0,2023-12,-19.56,15.511603,10.05,-0.3140293,992.6545,1243,63.2
530,530,28.8,77.1,0.0,2023-12,-8.56,15.491195,10.09,-0.35793152,992.5429,1101,58.59
530,530,28.8,77.1,0.0,2023-12,-8.56,15.491195,10.09,-0.35793152,992.5429,1121,178.0
530,530,28.8,77.1,0.0,2023-12,-8.56,15.491195,10.09,-0.35793152,992.5429,1134,38.0
530,530,28.8,77.1,0.0,2023-12,-8.56,15.491195,10.09,-0.35793152,992.5429,1148,37.51
530,530,28.8,77.1,0.0,2023-12,-8.56,15.491195,10.09,-0.35793152,992.5429,1224,45.0
530,530,28.8,77.1,0.0,2023-12,-8.56,15.491195,10.09,-0.35793152,992.5429,1253,62.82
530,530,28.8,77.1,0.0,2023-12,-8.56,15.491195,10.09,-0.35793152,992.5429,1272,62.65
531,531,28.8,77.1,0.0,2023-12,-6.51,15.491195,10.09,-0.35793152,992.5429,1101,58.59
531,531,28.8,77.1,0.0,2023-12,-6.51,15.491195,10.09,-0.35793152,992.5429,1121,178.0
531,531,28.8,77.1,0.0,2023-12,-6.51,15.491195,10.09,-0.35793152,992.5429,1134,38.0
531,531,28.8,77.1,0.0,2023-12,-6.51,15.491195,10.09,-0.35793152,992.5429,1148,37.51
531,531,28.8,77.1,0.0,2023-12,-6.51,15.491195,10.09,-0.35793152,992.5429,1224,45.0
531,531,28.8,77.1,0.0,2023-12,-6.51,15.491195,10.09,-0.35793152,992.5429,1253,62.82
531,531,28.8,77.1,0.0,2023-12,-6.51,15.491195,10.09,-0.35793152,992.5429,1272,62.65
532,532,28.8,77.1,0.0,2023-12,9.95,15.491195,10.09,-0.35793152,992.5429,1101,58.59
532,532,28.8,77.1,0.0,2023-12,9.95,15.491195,10.09,-0.35793152,992.5429,1121,178.0
532,532,28.8,77.1,0.0,2023-12,9.95,15.491195,10.09,-0.35793152,992.5429,1134,38.0
532,532,28.8,77.1,0.0,2023-12,9.95,15.491195,10.09,-0.35793152,992.5429,1148,37.51
532,532,28.8,77.1,0.0,2023-12,9.95,15.491195,10.09,-0.35793152,992.5429,1224,45.0
532,532,28.8,77.1,0.0,2023-12,9.95,15.491195,10.09,-0.35793152,992.5429,1253,62.82
532,532,28.8,77.1,0.0,2023-12,9.95,15.491195,10.09,-0.35793152,992.5429,1272,62.65
533,533,28.8,77.1,0.0,2023-12,0.0,15.491195,10.09,-0.35793152,992.5429,1101,58.59
533,533,28.8,77.1,0.0,2023-12,0.0,15.491195,10.09,-0.35793152,992.5429,1121,178.0
533,533,28.8,77.1,0.0,2023-12,0.0,15.491195,10.09,-0.35793152,992.5429,1134,38.0
533,533,28.8,77.1,0.0,2023-12,0.0,15.491195,10.09,-0.35793152,992.5429,1148,37.51
533,533,28.8,77.1,0.0,2023-12,0.0,15.491195,10.09,-0.35793152,992.5429,1224,45.0
533,533,28.8,77.1,0.0,2023-12,0.0,15.491195,10.09,-0.35793152,992.5429,1253,62.82
533,533,28.8,77.1,0.0,2023-12,0.0,15.491195,10.09,-0.35793152,992.5429,1272,62.65
534,534,28.8,77.1,0.0,2023-12,-21.67,15.491195,10.09,-0.35793152,992.5429,1101,58.59
534,534,28.8,77.1,0.0,2023-12,-21.67,15.491195,10.09,-0.35793152,992.5429,1121,178.0
534,534,28.8,77.1,0.0,2023-12,-21.67,15.491195,10.09,-0.35793152,992.5429,1134,38.0
534,534,28.8,77.1,0.0,2023-12,-21.67,15.491195,10.09,-0.35793152,992.5429,1148,37.51
534,534,28.8,77.1,0.0,2023-12,-21.67,15.491195,10.09,-0.35793152,992.5429,1224,45.0
534,534,28.8,77.1,0.0,2023-12,-21.67,15.491195,10.09,-0.35793152,992.5429,1253,62.82
534,534,28.8,77.1,0.0,2023-12,-21.67,15.491195,10.09,-0.35793152,992.5429,1272,62.65
538,538,28.5,76.9,0.0,2023-12,6.9,15.815999,9.83,-0.3214003,993.1989,131,50.0
538,538,28.5,76.9,0.0,2023-12,6.9,15.815999,9.83,-0.3214003,993.1989,144,40.0
538,538,28.5,76.9,0.0,2023-12,6.9,15.815999,9.83,-0.3214003,993.1989,169,38.0
538,538,28.5,76.9,0.0,2023-12,6.9,15.815999,9.83,-0.3214003,993.1989,219,41.4
538,538,28.5,76.9,0.0,2023-12,6.9,15.815999,9.83,-0.3214003,993.1989,285,58.0
539,539,28.5,76.9,0.0,2023-12,6.7,15.815999,9.83,-0.3214003,993.1989,131,50.0
539,539,28.5,76.9,0.0,2023-12,6.7,15.815999,9.83,-0.3214003,993.1989,144,40.0
539,539,28.5,76.9,0.0,2023-12,6.7,15.815999,9.83,-0.3214003,993.1989,169,38.0
539,539,28.5,76.9,0.0,2023-12,6.7,15.815999,9.83,-0.3214003,993.1989,219,41.4
539,539,28.5,76.9,0.0,2023-12,6.7,15.815999,9.83,-0.3214003,993.1989,285,58.0
540,540,28.5,76.9,0.0,2023-12,2.16,15.815999,9.83,-0.3214003,993.1989,131,50.0
540,540,28.5,76.9,0.0,2023-12,2.16,15.815999,9.83,-0.3214003,993.1989,144,40.0
540,540,28.5,76.9,0.0,2023-12,2.16,15.815999,9.83,-0.3214003,993.1989,169,38.0
540,540,28.5,76.9,0.0,2023-12,2.16,15.815999,9.83,-0.3214003,993.1989,219,41.4
540,540,28.5,76.9,0.0,2023-12,2.16,15.815999,9.83,-0.3214003,993.1989,285,58.0
541,541,28.5,76.9,0.0,2023-12,-9.93,15.815999,9.83,-0.3214003,993.1989,131,50.0
541,541,28.5,76.9,0.0,2023-12,-9.93,15.815999,9.83,-0.3214003,993.1989,144,40.0
541,541,28.5,76.9,0.0,2023-12,-9.93,15.815999,9.83,-0.3214003,993.1989,169,38.0
541,541,28.5,76.9,0.0,2023-12,-9.93,15.815999,9.83,-0.3214003,993.1989,219,41.4
541,541,28.5,76.9,0.0,2023-12,-9.93,15.815999,9.83,-0.3214003,993.1989,285,58.0
542,542,28.5,76.9,0.0,2023-12,9.56,15.815999,9.83,-0.3214003,993.1989,131,50.0
542,542,28.5,76.9,0.0,2023-12,9.56,15.815999,9.83,-0.3214003,993.1989,144,40.0
542,542,28.5,76.9,0.0,2023-12,9.56,15.815999,9.83,-0.3214003,993.1989,169,38.0
542,542,28.5,76.9,0.0,2023-12,9.56,15.815999,9.83,-0.3214003,993.1989,219,41.4
542,542,28.5,76.9,0.0,2023-12,9.56,15.815999,9.83,-0.3214003,993.1989,285,58.0
543,543,28.5,77.0,0.0,2023-12,-8.57,15.766578,9.87,-0.30748495,991.89233,249,41.25
543,543,28.5,77.0,0.0,2023-12,-8.57,15.766578,9.87,-0.30748495,991.89233,272,42.26
543,543,28.5,77.0,0.0,2023-12,-8.57,15.766578,9.87,-0.30748495,991.89233,314,43.67
543,543,28.5,77.0,0.0,2023-12,-8.57,15.766578,9.87,-0.30748495,991.89233,374,44.38
544,544,28.5,77.0,0.0,2023-12,-19.59,15.766578,9.87,-0.30748495,991.89233,249,41.25
544,544,28.5,77.0,0.0,2023-12,-19.59,15.766578,9.87,-0.30748495,991.89233,272,42.26
544,544,28.5,77.0,0.0,2023-12,-19.59,15.766578,9.87,-0.30748495,991.89233,314,43.67
544,544,28.5,77.0,0.0,2023-12,-19.59,15.766578,9.87,-0.30748495,991.89233,374,44.38
545,545,28.5,77.0,0.0,2023-12,-13.38,15.766578,9.87,-0.30748495,991.89233,249,41.25
545,545,28.5,77.0,0.0,2023-12,-13.38,15.766578,9.87,-0.30748495,991.89233,272,42.26
545,545,28.5,77.0,0.0,2023-12,-13.38,15.766578,9.87,-0.30748495,991.89233,314,43.67
545,545,28.5,77.0,0.0,2023-12,-13.38,15.766578,9.87,-0.30748495,991.89233,374,44.38
546,546,28.5,77.2,0.0,2023-12,-36.97,15.740074,9.96,-0.40797707,991.8267,152,37.72
546,546,28.5,77.2,0.0,2023-12,-36.97,15.740074,9.96,-0.40797707,991.8267,258,39.44
547,547,28.5,77.2,0.0,2023-12,-21.52,15.740074,9.96,-0.40797707,991.8267,152,37.72
547,547,28.5,77.2,0.0,2023-12,-21.52,15.740074,9.96,-0.40797707,991.8267,258,39.44
548,548,28.5,77.3,0.0,2023-12,-8.91,15.698749,10.06,-0.34756064,993.23444,332,41.61
549,549,28.4,77.1,0.0,2023-12,-67.5,15.788212,9.75,-0.26859948,988.6023,67,34.38
550,550,28.4,77.2,0.0,2023-12,-41.56,15.82415,9.91,-0.34431043,990.8918,35,30.43
