latitude,longitude,number,d2m_C,month
28.39999999999999,77.19999999999997,0,11.98,2020-10
28.39999999999999,77.29999999999997,0,12.62,2020-10
28.39999999999999,77.39999999999996,0,13.32,2020-10
28.39999999999999,77.5,0,13.84,2020-10
28.3,76.7,0,10.31,2020-10
28.3,76.8,0,10.19,2020-10
28.3,76.89999999999999,0,10.33,2020-10
28.3,76.99999999999999,0,10.72,2020-10
28.3,77.09999999999998,0,11.15,2020-10
28.3,77.19999999999997,0,11.61,2020-10
28.3,77.29999999999997,0,12.13,2020-10
28.3,77.39999999999996,0,12.68,2020-10
28.3,77.5,0,13.16,2020-10
29.0,76.7,0,9.8,2020-11
29.0,76.8,0,9.92,2020-11
29.0,76.89999999999999,0,10.03,2020-11
29.0,76.99999999999999,0,10.22,2020-11
29.0,77.09999999999998,0,10.41,2020-11
29.0,77.19999999999997,0,10.47,2020-11
29.0,77.29999999999997,0,10.51,2020-11
29.0,77.39999999999996,0,10.6,2020-11
29.0,77.5,0,10.67,2020-11
28.9,76.7,0,9.73,2020-11
28.9,76.8,0,9.88,2020-11
28.9,76.89999999999999,0,9.99,2020-11
28.9,76.99999999999999,0,10.16,2020-11
28.9,77.09999999999998,0,10.31,2020-11
28.9,77.19999999999997,0,10.43,2020-11
28.9,77.29999999999997,0,10.49,2020-11
28.9,77.39999999999996,0,10.56,2020-11
28.9,77.5,0,10.61,2020-11
28.799999999999997,76.7,0,9.63,2020-11
28.799999999999997,76.8,0,9.79,2020-11
28.799999999999997,76.89999999999999,0,9.9,2020-11
28.799999999999997,76.99999999999999,0,10.02,2020-11
28.799999999999997,77.09999999999998,0,10.16,2020-11
28.799999999999997,77.19999999999997,0,10.28,2020-11
28.799999999999997,77.29999999999997,0,10.37,2020-11
28.799999999999997,77.39999999999996,0,10.46,2020-11
28.799999999999997,77.5,0,10.54,2020-11
28.699999999999996,76.7,0,9.57,2020-11
28.699999999999996,76.8,0,9.57,2020-11
28.699999999999996,76.89999999999999,0,9.58,2020-11
28.699999999999996,76.99999999999999,0,9.71,2020-11
28.699999999999996,77.09999999999998,0,9.92,2020-11
28.699999999999996,77.19999999999997,0,10.07,2020-11
28.699999999999996,77.29999999999997,0,10.04,2020-11
28.699999999999996,77.39999999999996,0,10.2,2020-11
28.699999999999996,77.5,0,10.4,2020-11
28.599999999999994,76.7,0,9.37,2020-11
28.599999999999994,76.8,0,9.27,2020-11
28.599999999999994,76.89999999999999,0,9.25,2020-11
28.599999999999994,76.99999999999999,0,9.37,2020-11
28.599999999999994,77.09999999999998,0,9.44,2020-11
28.599999999999994,77.19999999999997,0,9.49,2020-11
28.599999999999994,77.29999999999997,0,9.69,2020-11
28.599999999999994,77.39999999999996,0,9.99,2020-11
28.599999999999994,77.5,0,10.21,2020-11
28.499999999999993,76.7,0,9.07,2020-11
28.499999999999993,76.8,0,8.99,2020-11
28.499999999999993,76.89999999999999,0,8.94,2020-11
28.499999999999993,76.99999999999999,0,8.99,2020-11
28.499999999999993,77.09999999999998,0,8.95,2020-11
28.499999999999993,77.19999999999997,0,8.98,2020-11
28.499999999999993,77.29999999999997,0,9.37,2020-11
28.499999999999993,77.39999999999996,0,9.76,2020-11
28.499999999999993,77.5,0,9.99,2020-11
28.39999999999999,76.7,0,8.98,2020-11
28.39999999999999,76.8,0,8.84,2020-11
28.39999999999999,76.89999999999999,0,8.75,2020-11
28.39999999999999,76.99999999999999,0,8.78,2020-11
28.39999999999999,77.09999999999998,0,8.78,2020-11
28.39999999999999,77.19999999999997,0,8.83,2020-11
28.39999999999999,77.29999999999997,0,9.1,2020-11
28.39999999999999,77.39999999999996,0,9.45,2020-11
28.39999999999999,77.5,0,9.71,2020-11
28.3,76.7,0,8.92,2020-11
28.3,76.8,0,8.66,2020-11
28.3,76.89999999999999,0,8.51,2020-11
28.3,76.99999999999999,0,8.55,2020-11
28.3,77.09999999999998,0,8.64,2020-11
28.3,77.19999999999997,0,8.75,2020-11
28.3,77.29999999999997,0,8.92,2020-11
28.3,77.39999999999996,0,9.12,2020-11
28.3,77.5,0,9.34,2020-11
29.0,76.7,0,8.06,2020-12
29.0,76.8,0,8.18,2020-12
29.0,76.89999999999999,0,8.28,2020-12
29.0,76.99999999999999,0,8.39,2020-12
29.0,77.09999999999998,0,8.5,2020-12
29.0,77.19999999999997,0,8.59,2020-12
29.0,77.29999999999997,0,8.6,2020-12
29.0,77.39999999999996,0,8.63,2020-12
29.0,77.5,0,8.65,2020-12
28.9,76.7,0,7.97,2020-12
28.9,76.8,0,8.11,2020-12
28.9,76.89999999999999,0,8.21,2020-12
28.9,76.99999999999999,0,8.31,2020-12
28.9,77.09999999999998,0,8.43,2020-12
28.9,77.19999999999997,0,8.51,2020-12
28.9,77.29999999999997,0,8.56,2020-12
28.9,77.39999999999996,0,8.59,2020-12
28.9,77.5,0,8.61,2020-12
28.799999999999997,76.7,0,7.86,2020-12
28.799999999999997,76.8,0,8.01,2020-12
28.799999999999997,76.89999999999999,0,8.11,2020-12
28.799999999999997,76.99999999999999,0,8.21,2020-12
28.799999999999997,77.09999999999998,0,8.31,2020-12
28.799999999999997,77.19999999999997,0,8.39,2020-12
28.799999999999997,77.29999999999997,0,8.45,2020-12
28.799999999999997,77.39999999999996,0,8.49,2020-12
28.799999999999997,77.5,0,8.55,2020-12
28.699999999999996,76.7,0,7.8,2020-12
28.699999999999996,76.8,0,7.84,2020-12
28.699999999999996,76.89999999999999,0,7.86,2020-12
28.699999999999996,76.99999999999999,0,7.93,2020-12
28.699999999999996,77.09999999999998,0,8.04,2020-12
28.699999999999996,77.19999999999997,0,8.12,2020-12
28.699999999999996,77.29999999999997,0,8.14,2020-12
28.699999999999996,77.39999999999996,0,8.25,2020-12
28.699999999999996,77.5,0,8.42,2020-12
28.599999999999994,76.7,0,7.64,2020-12
28.599999999999994,76.8,0,7.6,2020-12
28.599999999999994,76.89999999999999,0,7.59,2020-12
28.599999999999994,76.99999999999999,0,7.65,2020-12
28.599999999999994,77.09999999999998,0,7.67,2020-12
28.599999999999994,77.19999999999997,0,7.73,2020-12
28.599999999999994,77.29999999999997,0,7.86,2020-12
28.599999999999994,77.39999999999996,0,8.09,2020-12
28.599999999999994,77.5,0,8.3,2020-12
28.499999999999993,76.7,0,7.39,2020-12
28.499999999999993,76.8,0,7.37,2020-12
28.499999999999993,76.89999999999999,0,7.35,2020-12
28.499999999999993,76.99999999999999,0,7.36,2020-12
28.499999999999993,77.09999999999998,0,7.33,2020-12
28.499999999999993,77.19999999999997,0,7.38,2020-12
28.499999999999993,77.29999999999997,0,7.67,2020-12
28.499999999999993,77.39999999999996,0,7.96,2020-12
28.499999999999993,77.5,0,8.16,2020-12
28.39999999999999,76.7,0,7.27,2020-12
28.39999999999999,76.8,0,7.21,2020-12
28.39999999999999,76.89999999999999,0,7.17,2020-12
28.39999999999999,76.99999999999999,0,7.17,2020-12
28.39999999999999,77.09999999999998,0,7.21,2020-12
28.39999999999999,77.19999999999997,0,7.33,2020-12
28.39999999999999,77.29999999999997,0,7.55,2020-12
28.39999999999999,77.39999999999996,0,7.81,2020-12
28.39999999999999,77.5,0,8.01,2020-12
28.3,76.7,0,7.14,2020-12
28.3,76.8,0,7.03,2020-12
28.3,76.89999999999999,0,6.97,2020-12
28.3,76.99999999999999,0,7.04,2020-12
28.3,77.09999999999998,0,7.17,2020-12
28.3,77.19999999999997,0,7.32,2020-12
28.3,77.29999999999997,0,7.49,2020-12
28.3,77.39999999999996,0,7.66,2020-12
28.3,77.5,0,7.83,2020-12
29.0,76.7,0,8.83,2021-01
29.0,76.8,0,8.92,2021-01
29.0,76.89999999999999,0,8.99,2021-01
29.0,76.99999999999999,0,9.05,2021-01
29.0,77.09999999999998,0,9.11,2021-01
29.0,77.19999999999997,0,9.18,2021-01
29.0,77.29999999999997,0,9.18,2021-01
29.0,77.39999999999996,0,9.19,2021-01
29.0,77.5,0,9.21,2021-01
28.9,76.7,0,8.78,2021-01
28.9,76.8,0,8.87,2021-01
28.9,76.89999999999999,0,8.94,2021-01
28.9,76.99999999999999,0,9.0,2021-01
28.9,77.09999999999998,0,9.09,2021-01
28.9,77.19999999999997,0,9.15,2021-01
28.9,77.29999999999997,0,9.18,2021-01
28.9,77.39999999999996,0,9.19,2021-01
28.9,77.5,0,9.21,2021-01
28.799999999999997,76.7,0,8.73,2021-01
28.799999999999997,76.8,0,8.82,2021-01
28.799999999999997,76.89999999999999,0,8.89,2021-01
28.799999999999997,76.99999999999999,0,8.96,2021-01
28.799999999999997,77.09999999999998,0,9.04,2021-01
28.799999999999997,77.19999999999997,0,9.1,2021-01
28.799999999999997,77.29999999999997,0,9.13,2021-01
28.799999999999997,77.39999999999996,0,9.15,2021-01
28.799999999999997,77.5,0,9.19,2021-01
28.699999999999996,76.7,0,8.71,2021-01
28.699999999999996,76.8,0,8.76,2021-01
28.699999999999996,76.89999999999999,0,8.8,2021-01
28.699999999999996,76.99999999999999,0,8.86,2021-01
28.699999999999996,77.09999999999998,0,8.98,2021-01
28.699999999999996,77.19999999999997,0,9.06,2021-01
28.699999999999996,77.29999999999997,0,9.0,2021-01
28.699999999999996,77.39999999999996,0,9.06,2021-01
28.699999999999996,77.5,0,9.13,2021-01
28.599999999999994,76.7,0,8.66,2021-01
28.599999999999994,76.8,0,8.68,2021-01
28.599999999999994,76.89999999999999,0,8.71,2021-01
28.599999999999994,76.99999999999999,0,8.75,2021-01
28.599999999999994,77.09999999999998,0,8.79,2021-01
28.599999999999994,77.19999999999997,0,8.82,2021-01
28.599999999999994,77.29999999999997,0,8.88,2021-01
28.599999999999994,77.39999999999996,0,8.99,2021-01
28.599999999999994,77.5,0,9.08,2021-01
28.499999999999993,76.7,0,8.59,2021-01
28.499999999999993,76.8,0,8.62,2021-01
28.499999999999993,76.89999999999999,0,8.64,2021-01
28.499999999999993,76.99999999999999,0,8.65,2021-01
28.499999999999993,77.09999999999998,0,8.62,2021-01
28.499999999999993,77.19999999999997,0,8.63,2021-01
28.499999999999993,77.29999999999997,0,8.79,2021-01
28.499999999999993,77.39999999999996,0,8.94,2021-01
28.499999999999993,77.5,0,9.03,2021-01
28.39999999999999,76.7,0,8.59,2021-01
28.39999999999999,76.8,0,8.59,2021-01
28.39999999999999,76.89999999999999,0,8.6,2021-01
28.39999999999999,76.99999999999999,0,8.6,2021-01
28.39999999999999,77.09999999999998,0,8.61,2021-01
28.39999999999999,77.19999999999997,0,8.65,2021-01
28.39999999999999,77.29999999999997,0,8.76,2021-01
28.39999999999999,77.39999999999996,0,8.89,2021-01
28.39999999999999,77.5,0,8.98,2021-01
28.3,76.7,0,8.59,2021-01
28.3,76.8,0,8.55,2021-01
28.3,76.89999999999999,0,8.54,2021-01
28.3,76.99999999999999,0,8.57,2021-01
28.3,77.09999999999998,0,8.62,2021-01
28.3,77.19999999999997,0,8.68,2021-01
28.3,77.29999999999997,0,8.76,2021-01
28.3,77.39999999999996,0,8.84,2021-01
28.3,77.5,0,8.92,2021-01
29.0,76.7,0,11.19,2021-02
29.0,76.8,0,11.37,2021-02
29.0,76.89999999999999,0,11.5,2021-02
29.0,76.99999999999999,0,11.54,2021-02
29.0,77.09999999999998,0,11.59,2021-02
29.0,77.19999999999997,0,11.72,2021-02
29.0,77.29999999999997,0,11.68,2021-02
29.0,77.39999999999996,0,11.61,2021-02
29.0,77.5,0,11.53,2021-02
28.9,76.7,0,10.89,2021-02
28.9,76.8,0,11.11,2021-02
28.9,76.89999999999999,0,11.22,2021-02
28.9,76.99999999999999,0,11.29,2021-02
28.9,77.09999999999998,0,11.47,2021-02
28.9,77.19999999999997,0,11.6,2021-02
28.9,77.29999999999997,0,11.64,2021-02
28.9,77.39999999999996,0,11.62,2021-02
28.9,77.5,0,11.56,2021-02
28.799999999999997,76.7,0,10.58,2021-02
28.799999999999997,76.8,0,10.81,2021-02
28.799999999999997,76.89999999999999,0,10.97,2021-02
28.799999999999997,76.99999999999999,0,11.12,2021-02
28.799999999999997,77.09999999999998,0,11.3,2021-02
28.799999999999997,77.19999999999997,0,11.41,2021-02
28.799999999999997,77.29999999999997,0,11.46,2021-02
28.799999999999997,77.39999999999996,0,11.49,2021-02
28.799999999999997,77.5,0,11.52,2021-02
28.699999999999996,76.7,0,10.46,2021-02
28.699999999999996,76.8,0,10.52,2021-02
28.699999999999996,76.89999999999999,0,10.57,2021-02
28.699999999999996,76.99999999999999,0,10.73,2021-02
28.699999999999996,77.09999999999998,0,10.89,2021-02
28.699999999999996,77.19999999999997,0,11.0,2021-02
28.699999999999996,77.29999999999997,0,11.05,2021-02
28.699999999999996,77.39999999999996,0,11.18,2021-02
28.699999999999996,77.5,0,11.38,2021-02
28.599999999999994,76.7,0,10.2,2021-02
28.599999999999994,76.8,0,10.14,2021-02
28.599999999999994,76.89999999999999,0,10.15,2021-02
28.599999999999994,76.99999999999999,0,10.28,2021-02
28.599999999999994,77.09999999999998,0,10.34,2021-02
28.599999999999994,77.19999999999997,0,10.44,2021-02
28.599999999999994,77.29999999999997,0,10.65,2021-02
28.599999999999994,77.39999999999996,0,10.98,2021-02
28.599999999999994,77.5,0,11.24,2021-02
28.499999999999993,76.7,0,9.79,2021-02
28.499999999999993,76.8,0,9.75,2021-02
28.499999999999993,76.89999999999999,0,9.73,2021-02
28.499999999999993,76.99999999999999,0,9.8,2021-02
28.499999999999993,77.09999999999998,0,9.79,2021-02
28.499999999999993,77.19999999999997,0,9.93,2021-02
28.499999999999993,77.29999999999997,0,10.4,2021-02
28.499999999999993,77.39999999999996,0,10.81,2021-02
28.499999999999993,77.5,0,11.09,2021-02
28.39999999999999,76.7,0,9.55,2021-02
28.39999999999999,76.8,0,9.46,2021-02
28.39999999999999,76.89999999999999,0,9.41,2021-02
28.39999999999999,76.99999999999999,0,9.47,2021-02
28.39999999999999,77.09999999999998,0,9.61,2021-02
28.39999999999999,77.19999999999997,0,9.89,2021-02
28.39999999999999,77.29999999999997,0,10.28,2021-02
28.39999999999999,77.39999999999996,0,10.68,2021-02
28.39999999999999,77.5,0,10.95,2021-02
28.3,76.7,0,9.31,2021-02
28.3,76.8,0,9.12,2021-02
28.3,76.89999999999999,0,9.04,2021-02
28.3,76.99999999999999,0,9.24,2021-02
28.3,77.09999999999998,0,9.58,2021-02
28.3,77.19999999999997,0,9.92,2021-02
28.3,77.29999999999997,0,10.22,2021-02
28.3,77.39999999999996,0,10.53,2021-02
28.3,77.5,0,10.78,2021-02
29.0,76.7,0,11.84,2021-03
29.0,76.8,0,11.9,2021-03
29.0,76.89999999999999,0,11.93,2021-03
29.0,76.99999999999999,0,11.91,2021-03
29.0,77.09999999999998,0,11.92,2021-03
29.0,77.19999999999997,0,11.94,2021-03
29.0,77.29999999999997,0,11.88,2021-03
29.0,77.39999999999996,0,11.79,2021-03
29.0,77.5,0,11.68,2021-03
28.9,76.7,0,11.65,2021-03
28.9,76.8,0,11.76,2021-03
28.9,76.89999999999999,0,11.78,2021-03
28.9,76.99999999999999,0,11.79,2021-03
28.9,77.09999999999998,0,11.91,2021-03
28.9,77.19999999999997,0,11.99,2021-03
28.9,77.29999999999997,0,11.98,2021-03
28.9,77.39999999999996,0,11.93,2021-03
28.9,77.5,0,11.83,2021-03
28.799999999999997,76.7,0,11.42,2021-03
28.799999999999997,76.8,0,11.57,2021-03
28.799999999999997,76.89999999999999,0,11.62,2021-03
28.799999999999997,76.99999999999999,0,11.71,2021-03
28.799999999999997,77.09999999999998,0,11.82,2021-03
28.799999999999997,77.19999999999997,0,11.89,2021-03
28.799999999999997,77.29999999999997,0,11.91,2021-03
28.799999999999997,77.39999999999996,0,11.93,2021-03
28.799999999999997,77.5,0,11.92,2021-03
28.699999999999996,76.7,0,11.34,2021-03
28.699999999999996,76.8,0,11.27,2021-03
28.699999999999996,76.89999999999999,0,11.2,2021-03
28.699999999999996,76.99999999999999,0,11.29,2021-03
28.699999999999996,77.09999999999998,0,11.4,2021-03
28.699999999999996,77.19999999999997,0,11.47,2021-03
28.699999999999996,77.29999999999997,0,11.47,2021-03
28.699999999999996,77.39999999999996,0,11.58,2021-03
28.699999999999996,77.5,0,11.78,2021-03
28.599999999999994,76.7,0,11.08,2021-03
28.599999999999994,76.8,0,10.84,2021-03
28.599999999999994,76.89999999999999,0,10.72,2021-03
28.599999999999994,76.99999999999999,0,10.8,2021-03
28.599999999999994,77.09999999999998,0,10.8,2021-03
28.599999999999994,77.19999999999997,0,10.81,2021-03
28.599999999999994,77.29999999999997,0,11.0,2021-03
28.599999999999994,77.39999999999996,0,11.31,2021-03
28.599999999999994,77.5,0,11.54,2021-03
28.499999999999993,76.7,0,10.7,2021-03
28.499999999999993,76.8,0,10.48,2021-03
28.499999999999993,76.89999999999999,0,10.31,2021-03
28.499999999999993,76.99999999999999,0,10.33,2021-03
28.499999999999993,77.09999999999998,0,10.24,2021-03
28.499999999999993,77.19999999999997,0,10.28,2021-03
28.499999999999993,77.29999999999997,0,10.71,2021-03
28.499999999999993,77.39999999999996,0,11.11,2021-03
28.499999999999993,77.5,0,11.35,2021-03
28.39999999999999,76.7,0,10.64,2021-03
28.39999999999999,76.8,0,10.4,2021-03
28.39999999999999,76.89999999999999,0,10.21,2021-03
28.39999999999999,76.99999999999999,0,10.2,2021-03
28.39999999999999,77.09999999999998,0,10.24,2021-03
28.39999999999999,77.19999999999997,0,10.39,2021-03
28.39999999999999,77.29999999999997,0,10.72,2021-03
28.39999999999999,77.39999999999996,0,11.09,2021-03
28.39999999999999,77.5,0,11.35,2021-03
28.3,76.7,0,10.5,2021-03
28.3,76.8,0,10.25,2021-03
28.3,76.89999999999999,0,10.06,2021-03
28.3,76.99999999999999,0,10.14,2021-03
28.3,77.09999999999998,0,10.36,2021-03
28.3,77.19999999999997,0,10.58,2021-03
28.3,77.29999999999997,0,10.81,2021-03
28.3,77.39999999999996,0,11.06,2021-03
28.3,77.5,0,11.29,2021-03
29.0,76.7,0,6.88,2021-04
29.0,76.8,0,6.97,2021-04
29.0,76.89999999999999,0,7.03,2021-04
29.0,76.99999999999999,0,7.09,2021-04
29.0,77.09999999999998,0,7.16,2021-04
29.0,77.19999999999997,0,7.16,2021-04
29.0,77.29999999999997,0,7.11,2021-04
29.0,77.39999999999996,0,7.06,2021-04
29.0,77.5,0,6.99,2021-04
28.9,76.7,0,6.66,2021-04
28.9,76.8,0,6.78,2021-04
28.9,76.89999999999999,0,6.83,2021-04
28.9,76.99999999999999,0,6.9,2021-04
28.9,77.09999999999998,0,7.01,2021-04
28.9,77.19999999999997,0,7.07,2021-04
28.9,77.29999999999997,0,7.06,2021-04
28.9,77.39999999999996,0,7.04,2021-04
28.9,77.5,0,6.95,2021-04
28.799999999999997,76.7,0,6.47,2021-04
28.799999999999997,76.8,0,6.59,2021-04
28.799999999999997,76.89999999999999,0,6.62,2021-04
28.799999999999997,76.99999999999999,0,6.68,2021-04
28.799999999999997,77.09999999999998,0,6.77,2021-04
28.799999999999997,77.19999999999997,0,6.84,2021-04
28.799999999999997,77.29999999999997,0,6.86,2021-04
28.799999999999997,77.39999999999996,0,6.88,2021-04
28.799999999999997,77.5,0,6.89,2021-04
28.699999999999996,76.7,0,6.57,2021-04
28.699999999999996,76.8,0,6.4,2021-04
28.699999999999996,76.89999999999999,0,6.19,2021-04
28.699999999999996,76.99999999999999,0,6.18,2021-04
28.699999999999996,77.09999999999998,0,6.3,2021-04
28.699999999999996,77.19999999999997,0,6.38,2021-04
28.699999999999996,77.29999999999997,0,6.3,2021-04
28.699999999999996,77.39999999999996,0,6.43,2021-04
28.699999999999996,77.5,0,6.63,2021-04
28.599999999999994,76.7,0,6.43,2021-04
28.599999999999994,76.8,0,6.02,2021-04
28.599999999999994,76.89999999999999,0,5.73,2021-04
28.599999999999994,76.99999999999999,0,5.67,2021-04
28.599999999999994,77.09999999999998,0,5.58,2021-04
28.599999999999994,77.19999999999997,0,5.52,2021-04
28.599999999999994,77.29999999999997,0,5.71,2021-04
28.599999999999994,77.39999999999996,0,6.02,2021-04
28.599999999999994,77.5,0,6.24,2021-04
28.499999999999993,76.7,0,6.05,2021-04
28.499999999999993,76.8,0,5.65,2021-04
28.499999999999993,76.89999999999999,0,5.31,2021-04
28.499999999999993,76.99999999999999,0,5.17,2021-04
28.499999999999993,77.09999999999998,0,4.93,2021-04
28.499999999999993,77.19999999999997,0,4.82,2021-04
28.499999999999993,77.29999999999997,0,5.25,2021-04
28.499999999999993,77.39999999999996,0,5.67,2021-04
28.499999999999993,77.5,0,5.91,2021-04
28.39999999999999,76.7,0,5.91,2021-04
28.39999999999999,76.8,0,5.48,2021-04
28.39999999999999,76.89999999999999,0,5.11,2021-04
28.39999999999999,76.99999999999999,0,4.94,2021-04
28.39999999999999,77.09999999999998,0,4.8,2021-04
28.39999999999999,77.19999999999997,0,4.81,2021-04
28.39999999999999,77.29999999999997,0,5.13,2021-04
28.39999999999999,77.39999999999996,0,5.51,2021-04
28.39999999999999,77.5,0,5.78,2021-04
28.3,76.7,0,5.69,2021-04
28.3,76.8,0,5.23,2021-04
28.3,76.89999999999999,0,4.85,2021-04
28.3,76.99999999999999,0,4.75,2021-04
28.3,77.09999999999998,0,4.79,2021-04
28.3,77.19999999999997,0,4.88,2021-04
28.3,77.29999999999997,0,5.07,2021-04
28.3,77.39999999999996,0,5.32,2021-04
28.3,77.5,0,5.57,2021-04
29.0,76.7,0,15.71,2021-05
29.0,76.8,0,15.99,2021-05
29.0,76.89999999999999,0,16.26,2021-05
29.0,76.99999999999999,0,16.53,2021-05
29.0,77.09999999999998,0,16.81,2021-05
29.0,77.19999999999997,0,16.97,2021-05
29.0,77.29999999999997,0,17.06,2021-05
29.0,77.39999999999996,0,17.1,2021-05
29.0,77.5,0,17.14,2021-05
28.9,76.7,0,15.68,2021-05
28.9,76.8,0,15.97,2021-05
28.9,76.89999999999999,0,16.22,2021-05
28.9,76.99999999999999,0,16.49,2021-05
28.9,77.09999999999998,0,16.77,2021-05
28.9,77.19999999999997,0,16.99,2021-05
28.9,77.29999999999997,0,17.12,2021-05
28.9,77.39999999999996,0,17.22,2021-05
28.9,77.5,0,17.26,2021-05
28.799999999999997,76.7,0,15.64,2021-05
28.799999999999997,76.8,0,15.93,2021-05
28.799999999999997,76.89999999999999,0,16.18,2021-05
28.799999999999997,76.99999999999999,0,16.43,2021-05
28.799999999999997,77.09999999999998,0,16.7,2021-05
28.799999999999997,77.19999999999997,0,16.92,2021-05
28.799999999999997,77.29999999999997,0,17.08,2021-05
28.799999999999997,77.39999999999996,0,17.23,2021-05
28.799999999999997,77.5,0,17.35,2021-05
28.699999999999996,76.7,0,15.76,2021-05
28.699999999999996,76.8,0,15.9,2021-05
28.699999999999996,76.89999999999999,0,16.08,2021-05
28.699999999999996,76.99999999999999,0,16.37,2021-05
28.699999999999996,77.09999999999998,0,16.74,2021-05
28.699999999999996,77.19999999999997,0,17.0,2021-05
28.699999999999996,77.29999999999997,0,17.0,2021-05
28.699999999999996,77.39999999999996,0,17.22,2021-05
28.699999999999996,77.5,0,17.45,2021-05
28.599999999999994,76.7,0,15.77,2021-05
28.599999999999994,76.8,0,15.81,2021-05
28.599999999999994,76.89999999999999,0,15.96,2021-05
28.599999999999994,76.99999999999999,0,16.24,2021-05
28.599999999999994,77.09999999999998,0,16.49,2021-05
28.599999999999994,77.19999999999997,0,16.65,2021-05
28.599999999999994,77.29999999999997,0,16.9,2021-05
28.599999999999994,77.39999999999996,0,17.25,2021-05
28.599999999999994,77.5,0,17.5,2021-05
28.499999999999993,76.7,0,15.66,2021-05
28.499999999999993,76.8,0,15.73,2021-05
28.499999999999993,76.89999999999999,0,15.82,2021-05
28.499999999999993,76.99999999999999,0,16.08,2021-05
28.499999999999993,77.09999999999998,0,16.19,2021-05
28.499999999999993,77.19999999999997,0,16.42,2021-05
28.499999999999993,77.29999999999997,0,16.84,2021-05
28.499999999999993,77.39999999999996,0,17.28,2021-05
28.499999999999993,77.5,0,17.53,2021-05
28.39999999999999,76.7,0,15.64,2021-05
28.39999999999999,76.8,0,15.67,2021-05
28.39999999999999,76.89999999999999,0,15.75,2021-05
28.39999999999999,76.99999999999999,0,15.96,2021-05
28.39999999999999,77.09999999999998,0,16.21,2021-05
28.39999999999999,77.19999999999997,0,16.53,2021-05
28.39999999999999,77.29999999999997,0,16.85,2021-05
28.39999999999999,77.39999999999996,0,17.22,2021-05
28.39999999999999,77.5,0,17.47,2021-05
28.3,76.7,0,15.63,2021-05
28.3,76.8,0,15.58,2021-05
28.3,76.89999999999999,0,15.61,2021-05
28.3,76.99999999999999,0,15.93,2021-05
28.3,77.09999999999998,0,16.39,2021-05
28.3,77.19999999999997,0,16.74,2021-05
28.3,77.29999999999997,0,16.97,2021-05
28.3,77.39999999999996,0,17.16,2021-05
28.3,77.5,0,17.35,2021-05
29.0,76.7,0,20.39,2021-06
29.0,76.8,0,20.66,2021-06
29.0,76.89999999999999,0,20.89,2021-06
29.0,76.99999999999999,0,21.12,2021-06
29.0,77.09999999999998,0,21.37,2021-06
29.0,77.19999999999997,0,21.54,2021-06
29.0,77.29999999999997,0,21.6,2021-06
29.0,77.39999999999996,0,21.67,2021-06
29.0,77.5,0,21.74,2021-06
28.9,76.7,0,20.25,2021-06
28.9,76.8,0,20.53,2021-06
28.9,76.89999999999999,0,20.75,2021-06
28.9,76.99999999999999,0,20.99,2021-06
28.9,77.09999999999998,0,21.26,2021-06
28.9,77.19999999999997,0,21.47,2021-06
28.9,77.29999999999997,0,21.59,2021-06
28.9,77.39999999999996,0,21.67,2021-06
28.9,77.5,0,21.74,2021-06
28.799999999999997,76.7,0,20.12,2021-06
28.799999999999997,76.8,0,20.4,2021-06
28.799999999999997,76.89999999999999,0,20.63,2021-06
28.799999999999997,76.99999999999999,0,20.88,2021-06
28.799999999999997,77.09999999999998,0,21.14,2021-06
28.799999999999997,77.19999999999997,0,21.34,2021-06
28.799999999999997,77.29999999999997,0,21.48,2021-06
28.799999999999997,77.39999999999996,0,21.6,2021-06
28.799999999999997,77.5,0,21.71,2021-06
28.699999999999996,76.7,0,20.18,2021-06
28.699999999999996,76.8,0,20.34,2021-06
28.699999999999996,76.89999999999999,0,20.54,2021-06
28.699999999999996,76.99999999999999,0,20.81,2021-06
28.699999999999996,77.09999999999998,0,21.08,2021-06
28.699999999999996,77.19999999999997,0,21.28,2021-06
28.699999999999996,77.29999999999997,0,21.38,2021-06
28.699999999999996,77.39999999999996,0,21.54,2021-06
28.699999999999996,77.5,0,21.7,2021-06
28.599999999999994,76.7,0,20.17,2021-06
28.599999999999994,76.8,0,20.28,2021-06
28.599999999999994,76.89999999999999,0,20.46,2021-06
28.599999999999994,76.99999999999999,0,20.71,2021-06
28.599999999999994,77.09999999999998,0,20.88,2021-06
28.599999999999994,77.19999999999997,0,21.02,2021-06
28.599999999999994,77.29999999999997,0,21.25,2021-06
28.599999999999994,77.39999999999996,0,21.5,2021-06
28.599999999999994,77.5,0,21.65,2021-06
28.499999999999993,76.7,0,20.07,2021-06
28.499999999999993,76.8,0,20.21,2021-06
28.499999999999993,76.89999999999999,0,20.35,2021-06
28.499999999999993,76.99999999999999,0,20.54,2021-06
28.499999999999993,77.09999999999998,0,20.61,2021-06
28.499999999999993,77.19999999999997,0,20.76,2021-06
28.499999999999993,77.29999999999997,0,21.11,2021-06
28.499999999999993,77.39999999999996,0,21.44,2021-06
28.499999999999993,77.5,0,21.59,2021-06
28.39999999999999,76.7,0,19.97,2021-06
28.39999999999999,76.8,0,20.06,2021-06
28.39999999999999,76.89999999999999,0,20.16,2021-06
28.39999999999999,76.99999999999999,0,20.33,2021-06
28.39999999999999,77.09999999999998,0,20.5,2021-06
28.39999999999999,77.19999999999997,0,20.73,2021-06
28.39999999999999,77.29999999999997,0,21.03,2021-06
